slat,slon,dlat,dlon
-74.00067139,40.68524551,-73.99332428,40.69221115
-73.93523407,40.8005867,-73.90216064,40.83682632
-73.98230743,40.77581406,-73.9750824,40.79269791
-73.99054718,40.75624847,-73.97132874,40.75608826
-73.9838028,40.74979401,-74.00005341,40.72695541
-73.96718597,40.76051331,-73.94632721,40.78125381
-73.98088074,40.77456284,-73.98961639,40.75249863
-73.97405243,40.77904892,-73.9888916,40.75862885
-73.96662903,40.80440903,-73.97540283,40.78955841
-73.93144226,40.76556778,-73.97851563,40.77232742
-73.97283936,40.75899887,-73.99069214,40.70357895
-73.9879837,40.76972198,-73.97810364,40.76530075
-73.98355865,40.77365112,-73.98977661,40.76234055
-73.98552704,40.75278091,-73.99198151,40.75580978
-73.9886322,40.76930618,-73.99036407,40.75129318
-73.95547485,40.77954865,-73.95077515,40.78249359
-73.9603653,40.77872849,-73.99268341,40.74608612
-73.98770142,40.74399185,-74.00849915,40.71649551
-73.94689178,40.77935028,-73.97251129,40.75109863
-73.98790741,40.71842957,-73.78259277,40.64414597
-73.96266937,40.77845001,-73.9535675,40.76508713
-73.98220825,40.76250458,-73.98734283,40.7252655
-73.94963074,40.77267075,-73.98204041,40.74637985
-73.94983673,40.78455353,-73.938591,40.80493164
-73.98927307,40.76327133,-73.98867798,40.75671005
-73.98649597,40.74669647,-73.98229218,40.75714111
-74.01441956,40.70812988,-73.98081207,40.74207687
-73.93811035,40.79654312,-73.97387695,40.75800323
-73.98713684,40.74182892,-73.97941589,40.74967575
-73.98506165,40.74536896,-73.98323059,40.75600433
-73.98078156,40.74225998,-73.99134827,40.75027847
-73.96871185,40.75057602,-73.97214508,40.74740601
-73.99786377,40.76525879,-73.97763062,40.75097275
-73.99382782,40.75120926,-73.97808838,40.7533989
-73.97786713,40.75108719,-73.98207092,40.77553558
-73.98925018,40.76966858,-73.97917175,40.72172165
-73.99893188,40.72660065,-74.00606537,40.73528671
-73.98877716,40.74859238,-73.97986603,40.75147247
-73.97247314,40.75611877,-73.99155426,40.73516083
-73.97520447,40.76135635,-73.98265076,40.75686264
-73.99149323,40.75017548,-73.99463654,40.71954346
-74.01580048,40.71518707,-73.98554993,40.74134827
-73.96225739,40.7792511,-73.98959351,40.72585297
-73.98014069,40.74577332,-73.95013428,40.77950668
-73.96116638,40.66136551,-73.97848511,40.68207169
-73.97846985,40.76302719,-73.87184906,40.77427292
-73.9511795,40.777668,-73.95739746,40.78276443
-73.99391937,40.72884369,-73.99012756,40.71424103
-73.97966766,40.77080536,-73.97029114,40.78822327
-73.98667145,40.76842117,-73.951828,40.76670074
-74.00887299,40.71088791,-73.98394775,40.76288986
-73.9730072,40.75267029,-73.98777771,40.74994278
-73.98072815,40.7446785,-73.97164917,40.76253891
-73.96847534,40.76763535,-73.95652771,40.78366852
-73.95799255,40.76509857,-73.94632721,40.7812767
-73.96122742,40.76064301,-73.95453644,40.77800751
-73.95758057,40.76858521,-73.95021057,40.77572632
-73.96144867,40.80619431,-73.95192719,40.8221283
-73.91684723,40.77109146,-73.91995239,40.77529907
-73.96382141,40.76542282,-73.95837402,40.77280045
-73.99988556,40.73841858,-74.00898743,40.72271347
-73.91735077,40.76109314,-73.91893768,40.75912094
-74.0075531,40.74093628,-74.00956726,40.72312546
-73.99963379,40.7309494,-73.98188019,40.75534058
-73.96751404,40.77093124,-73.9667511,40.77145386
-73.98934937,40.7521286,-73.94851685,40.78071976
-73.9782486,40.75097656,-73.94805145,40.62902451
-73.98545074,40.74720383,-73.97810364,40.75635147
-74.00752258,40.72584152,-74.01581573,40.71531677
-74.00166321,40.73078918,-73.83595276,40.71752167
-74.00341797,40.73213577,-74.0007019,40.76172256
-73.97792053,40.763237,-73.97775269,40.77376938
-73.98712158,40.72930145,-74.00646973,40.71492386
-73.93038177,40.74475098,-73.97182465,40.76448059
-73.99555969,40.76456833,-73.93977356,40.80485916
-74.00674438,40.71458054,-73.99629211,40.73195267
-73.98792267,40.75474548,-73.94469452,40.6491127
-73.94733429,40.79085541,-73.94608307,40.77309418
-73.9911499,40.75008392,-73.9810791,40.7486496
-73.9695816,40.78482056,-73.86563873,40.77096176
-73.96884155,40.80136108,-73.97360229,40.79452133
-73.99783325,40.72312164,-73.99079132,40.75865173
-73.96266937,40.75851822,-73.98344421,40.74382019
-73.98228455,40.7617836,-73.96270752,40.76806641
-73.98538971,40.75879288,-73.98742676,40.73602295
-73.97973633,40.75533676,-73.94675446,40.77571106
-73.97973633,40.76573563,-73.9821167,40.73605347
-73.97228241,40.75619888,-73.93583679,40.80308151
-73.97689056,40.76477051,-73.97849274,40.78236008
-73.98230743,40.78287888,-73.99594116,40.76422119
-73.989151,40.71907043,-73.98090363,40.72948456
-73.978508,40.74529648,-73.97615814,40.75146866
-73.96450043,40.76997375,-73.96548462,40.79117584
-73.95050049,40.78371811,-73.95826721,40.77544022
-73.98452759,40.74286652,-73.98783875,40.7211647
-73.97249603,40.7530899,-73.96062469,40.77746201
-73.98621368,40.74331665,-73.97327423,40.76400375
-73.96701813,40.76373672,-73.96041107,40.77876663
-73.99474335,40.74945831,-73.95462799,40.77223969
-73.97112274,40.75716019,-73.98654175,40.75465012
-73.97718048,40.76454163,-73.96499634,40.76493835
-73.98229218,40.76781082,-73.95555115,40.78512955
-73.97734833,40.75207901,-73.99067688,40.77035141
-73.98207092,40.77177811,-73.98369598,40.78284454
-73.8744812,40.77405167,-73.96591187,40.71276093
-73.97884369,40.76420593,-73.99311066,40.73436356
-73.97418213,40.67951965,-73.96574402,40.67419052
-73.97796631,40.75181961,-73.9807663,40.72970963
-73.86287689,40.76913834,-73.98455811,40.78291702
-73.99737549,40.72125244,-73.98222351,40.76740646
-73.96852112,40.75893021,-73.98733521,40.75664902
-73.99684906,40.73707199,-73.97803497,40.74163055
-73.98731232,40.73314285,-73.98090363,40.73545074
-73.99295807,40.75269318,-73.96781921,40.76016617
-73.95383453,40.78796387,-73.93661499,40.79428482
-73.98616791,40.74092865,-74.00434113,40.7218399
-73.99069977,40.7444191,-73.9737854,40.73766327
-73.86341858,40.76980591,-73.86703491,40.76741791
-74.00876617,40.7192421,-73.98627472,40.76215363
-73.99417114,40.76634979,-73.99784088,40.71956253
-73.87094879,40.77373886,-73.99256134,40.69628525
-73.9910965,40.74980927,-73.98496246,40.75428391
-73.96781921,40.76218033,-73.95858765,40.76226807
-73.87290192,40.77418137,-73.97512054,40.78263092
-74.01035309,40.72280884,-74.00157928,40.72760391
-74.01152039,40.70370102,-74.0115509,40.71366119
-73.98383331,40.76094055,-73.92327118,40.74346161
-73.98930359,40.72086334,-73.95361328,40.78704071
-73.87297821,40.77418137,-73.99124908,40.74712372
-73.99711609,40.74721527,-73.97846985,40.75268936
-73.9853363,40.76314163,-73.95085907,40.78333282
-73.98098755,40.77410889,-73.9592514,40.76913834
-74.00534058,40.73701096,-73.99511719,40.76020813
-73.98101807,40.72948456,-73.97360229,40.67860031
-73.98220062,40.76465607,-73.95617676,40.80316925
-73.97729492,40.75879288,-73.98548889,40.74132919
-73.96173859,40.80562592,-73.93902588,40.84871674
-73.98109436,40.74462128,-74.0001297,40.72799683
-74.00784302,40.74671173,-74.00382996,40.75090027
-73.96794128,40.7603302,-73.95333862,40.76482773
-73.9912796,40.75004959,-74.01462555,40.70975494
-73.99461365,40.72589874,-73.95270538,40.77986908
-73.7917099,40.64525604,-73.95423889,40.81604385
-73.9526825,40.77668762,-73.9911499,40.68539429
-73.95253754,40.79822159,-73.938591,40.79415894
-73.97073364,40.76100159,-73.96123505,40.76670837
-73.98950195,40.73989487,-73.97065735,40.76442719
-73.99523926,40.71865845,-73.98146057,40.75613022
-74.00617981,40.73326492,-74.00285339,40.7394104
-73.98831177,40.74620438,-73.98841858,40.74618912
-73.8633728,40.7699585,-73.98480225,40.76834869
-73.98468781,40.73281097,-73.98378754,40.69364166
-73.95506287,40.76541519,-73.98304749,40.76093292
-73.97930145,40.72342682,-73.98628235,40.74072647
-73.97729492,40.75202179,-74.0111084,40.70188522
-73.98171997,40.76791763,-73.98147583,40.78070068
-73.97257233,40.67747879,-73.97994232,40.73933029
-73.95641327,40.80329132,-73.99107361,40.73622131
-73.97825623,40.76643753,-73.99047852,40.75106812
-73.97052765,40.76406097,-73.95558929,40.77606964
-73.9986496,40.73989105,-73.98403931,40.75499725
-73.96122742,40.76044083,-73.96228027,40.77310181
-74.00804901,40.73827362,-73.98259735,40.72312164
-73.99357605,40.73345184,-74.00466156,40.73433685
-73.99866486,40.74219131,-73.94277954,40.78740692
-73.97149658,40.75057602,-73.98827362,40.75007629
-73.9776001,40.75810623,-73.98690033,40.75032043
-74.0015564,40.7306633,-74.00982666,40.7328949
-73.97761536,40.74537277,-73.97951508,40.76176071
-73.98430634,40.74837112,-73.97895813,40.76277161
-73.99516296,40.72518539,-74.00124359,40.72929001
-73.95297241,40.77861023,-73.94589996,40.77312469
-73.98027039,40.73834991,-73.99552155,40.73354721
-73.97688293,40.76268005,-73.95054626,40.7840538
-73.99695587,40.73718262,-74.00406647,40.70744324
-73.98029327,40.75422287,-73.99232483,40.74846649
-73.78305817,40.64445496,-73.99503326,40.7336235
-74.00937653,40.71308899,-74.00656128,40.7323494
-73.98235321,40.74584198,-73.97815704,40.75814819
-73.94987488,40.79597855,-73.95142365,40.78835678
-73.97848511,40.75646973,-73.96526337,40.76917648
-74.00617981,40.73379898,-73.98547363,40.72764969
-73.96592712,40.76787949,-73.94481659,40.80257034
-73.99617004,40.74269104,-74.00178528,40.73850632
-73.9704361,40.75840378,-73.96835327,40.76635361
-73.96167755,40.77709961,-73.95648193,40.77970123
-73.97904968,40.75540924,-73.98770905,40.74126053
-73.99141693,40.6853714,-74.00070953,40.68757629
-73.95614624,40.77188492,-73.97392273,40.76448059
-73.9661026,40.80527115,-73.98117828,40.78798676
-73.96831512,40.75096893,-73.9475708,40.77921677
-74.01358032,40.71385956,-73.99060059,40.75782013
-73.97511292,40.75574875,-74.00676727,40.73046112
-73.98788452,40.74917221,-73.97863007,40.75318527
-73.97587585,40.78139877,-73.98552704,40.7384491
-73.95426941,40.781147,-73.96217346,40.77037811
-73.95391083,40.78195953,-73.95391083,40.77075958
-73.98439789,40.77481079,-73.97478485,40.75941086
-73.98251343,40.76277542,-73.97525787,40.74959564
-73.95396423,40.76665115,-73.97371674,40.75682068
-73.7895813,40.64279175,-73.83055115,40.76055145
-73.94711304,40.81851959,-73.96846008,40.79101944
-73.98564148,40.75941467,-73.97445679,40.76280975
-73.98459625,40.73850632,-73.97585297,40.74875259
-73.99134827,40.72993851,-73.97824097,40.72940826
-73.99589539,40.74365234,-73.98709106,40.7334938
-73.95637512,40.77150726,-73.89334106,40.76815033
-73.78959656,40.64355087,-73.98323059,40.7713089
-74.01040649,40.71138382,-73.99241638,40.74927139
-73.96086884,40.76139069,-73.93573761,40.81539154
-73.98970795,40.68904877,-73.95367432,40.76670074
-73.98986816,40.7341156,-73.98210144,40.74895096
-73.96633148,40.8049736,-73.98230743,40.771492
-73.99307251,40.7369194,-73.99436951,40.75276184
-73.99475098,40.73426819,-73.9896698,40.70230865
-73.9732132,40.7552948,-73.950737,40.62639236
-73.9917984,40.73194885,-73.99898529,40.73442078
-73.98040771,40.76229095,-73.99964905,40.74266052
-74.00060272,40.74721146,-73.99562836,40.74916077
-73.96996307,40.75618362,-74.00138855,40.71488571
-73.95561218,40.77623367,-73.95916748,40.76922607
-73.97705841,40.75009537,-73.99126434,40.7359314
-73.93526459,40.80053711,-73.99230194,40.75597763
-73.99854279,40.71966934,-73.98970795,40.75689316
-73.77670288,40.64536667,-73.90190887,40.69770432
-73.95540619,40.78268814,-73.95123291,40.77170944
-73.78148651,40.64489365,-73.94691467,40.78004837
-73.95581818,40.77226639,-73.99764252,40.76066208
-73.99009705,40.74665833,-73.97860718,40.752388
-73.97523499,40.75237656,-74.00682068,40.72005081
-74.00182343,40.73785019,-73.97433472,40.73784637
-73.87307739,40.77436066,-73.98651123,40.75018311
-73.9809494,40.7743988,-73.94838715,40.77145386
-73.96128845,40.79642868,-73.9675293,40.80337143
-73.98140717,40.77922821,-73.98019409,40.78902054
-73.99196625,40.75934982,-73.98403931,40.74983978
-73.99089813,40.76609039,-73.99832153,40.75516129
-73.94682312,40.80035782,-73.95251465,40.78342819
-73.99005127,40.75617218,-73.98439789,40.66353226
-73.94263458,40.79053879,-73.95689392,40.77413177
-73.96914673,40.80086517,-73.98067474,40.76567078
-73.78141022,40.64491653,-73.98587799,40.73088074
-73.93959045,40.81596756,-73.95613861,40.76696396
-73.97857666,40.75385284,-73.97732544,40.73690796
-73.97624207,40.68373489,-73.94792175,40.71712875
-73.94546509,40.77421188,-73.96673584,40.75320435
-73.98035431,40.74560165,-73.9903183,40.72505188
-74.00798035,40.73273849,-73.98162079,40.72754288
-73.94657898,40.78073502,-73.95799255,40.77682114
-73.97380829,40.76025391,-73.96712494,40.79274368
-73.99581146,40.73286819,-73.99251556,40.74925995
-74.00527954,40.72053146,-74.00652313,40.71409988
-73.96934509,40.76078033,-73.97628021,40.75403595
-73.9739151,40.73995209,-73.97888184,40.72402573
-74.00279236,40.7495079,-73.99326324,40.76264954
-73.99742126,40.75677872,-73.98464203,40.76412964
-73.95021057,40.78430939,-73.98323059,40.75514984
-73.97401428,40.75640106,-73.99343872,40.76137543
-73.98355103,40.67655945,-73.92887878,40.67053986
-73.99403381,40.75125885,-73.98959351,40.7677536
-73.95389557,40.82190323,-73.95235443,40.819767
-73.97531128,40.75125122,-73.98312378,40.7219696
-73.95852661,40.77827454,-73.9601593,40.75825119
-73.99456787,40.75568771,-73.99396515,40.72557068
-73.99089813,40.74560165,-73.98235321,40.76670074
-73.94818115,40.78292847,-73.91036224,40.77576065
-73.99985504,40.74339676,-74.01329041,40.71669388
-73.97049713,40.7528801,-73.9576416,40.73561859
-73.98304749,40.73893738,-73.9764328,40.7640152
-73.97341919,40.7638588,-73.98491669,40.7465477
-73.98587799,40.75714111,-73.97796631,40.75365829
-73.9934082,40.73981857,-73.93540192,40.85731125
-74.00696564,40.70482635,-73.98861694,40.6629982
-73.97757721,40.75759888,-73.9921875,40.75143051
-74.00580597,40.74541855,-73.95593262,40.77800751
-73.98799133,40.75478363,-73.99080658,40.7509613
-73.98152924,40.78096771,-73.77664948,40.64486313
-73.99427032,40.74097061,-73.98922729,40.76613998
-73.97711945,40.78492737,-73.93943787,40.85017014
-73.97106934,40.7584343,-73.95394897,40.77463531
-73.9931488,40.73493195,-73.98910522,40.77677155
-73.98384094,40.74645996,-74.00221252,40.73449326
-73.97892761,40.75048828,-74.00498199,40.74650192
-73.98454285,40.77959061,-73.95925903,40.77508926
-73.9599762,40.81367111,-73.96450043,40.8074913
-73.98117828,40.78100204,-73.97323608,40.79250336
-73.94302368,40.7898674,-73.95378113,40.77519989
-73.9879837,40.7380867,-73.9815979,40.67760468
-74.00587463,40.73634338,-74.00088501,40.73735809
-73.97106171,40.76595306,-73.95394135,40.77293777
-73.98972321,40.72981262,-73.99621582,40.73309326
-73.99952698,40.72661972,-73.98752594,40.72161484
-73.99371338,40.74188614,-73.97846222,40.74851227
-74.00257874,40.74479675,-74.00674438,40.72047424
-74.01530457,40.71321869,-74.01216125,40.71993637
-73.78189087,40.64475632,-73.98184204,40.67063904
-73.98100281,40.74789429,-73.98608398,40.72676086
-73.87120819,40.77391052,-73.97537231,40.7585907
-73.99564362,40.74926758,-73.98840332,40.75910187
-73.99073029,40.74224854,-73.99842072,40.7428894
-73.98085785,40.76758575,-73.97164917,40.76376343
-73.98874664,40.69308472,-73.99093628,40.73083115
-73.98069763,40.73392868,-73.96109009,40.76749039
-73.99157715,40.76490021,-73.94538116,40.82838058
-73.97168732,40.75067902,-73.98950195,40.75209808
-73.95491791,40.77336121,-73.97428131,40.77859879
-73.98886108,40.74528885,-73.94313812,40.82917023
-73.99136353,40.75980377,-73.96627808,40.69071198
-73.98207855,40.72815323,-73.96121216,40.68877029
-73.99406433,40.75138474,-73.95585632,40.7791481
-74.00609589,40.73504639,-73.95032501,40.78387833
-73.97310638,40.76357651,-73.95622253,40.73289871
-74.00656891,40.73149109,-73.98251343,40.76903915
-73.77671051,40.64535141,-73.99010468,40.71497345
-73.97341919,40.76361847,-73.99568939,40.72649384
-74.0146637,40.71296692,-74.01726532,40.70503616
-73.95491028,40.6887207,-73.96430206,40.70790863
-73.99772644,40.69120789,-74.00957489,40.71289825
-73.98073578,40.76498032,-73.95236969,40.77272797
-73.98893738,40.72708893,-74.00610352,40.73326111
-73.99295807,40.76318359,-73.97531128,40.78734589
-73.9535675,40.76694489,-73.95368195,40.77922821
-73.95552826,40.78266907,-73.96704865,40.76684189
-73.96630859,40.75814819,-73.9592514,40.77142715
-73.99713898,40.74195099,-74.00522614,40.73822021
-73.98025513,40.74422073,-73.99060822,40.75609589
-73.95488739,40.78046417,-73.95485687,40.77329636
-73.99211121,40.73096085,-73.95462036,40.7706604
-73.99101257,40.75659943,-73.99101257,40.75659943
-73.99141693,40.7237587,-73.98974609,40.70198441
-74.01448822,40.70474243,-74.00727844,40.74834442
-73.99674988,40.72045898,-73.97792816,40.75128174
-74.0014267,40.70734024,-73.98243713,40.75720978
-73.97229004,40.78641129,-73.98739624,40.75638199
-73.95985413,40.75839615,-73.96317291,40.7720108
-73.98220062,40.77518463,-73.98756409,40.76715088
-73.97203827,40.76277924,-73.96884155,40.79091644
-73.95449829,40.76584625,-73.94625092,40.77773666
-73.97142029,40.79497528,-73.9527359,40.78918839
-73.98912048,40.74394989,-74.00297546,40.73365021
-73.99952698,40.71958923,-74.00203705,40.7402153
-73.98242188,40.77273941,-73.99195099,40.77065277
-73.99427795,40.72689056,-74.00285339,40.723629
-73.94001007,40.84096146,-73.95417786,40.82154083
-73.96407318,40.75999069,-73.97235107,40.75003815
-73.97861481,40.78803253,-73.98834991,40.77855301
-74.0027771,40.7281189,-73.99291992,40.71989822
-73.99331665,40.74134064,-73.98833466,40.7240715
-73.9875946,40.73265076,-73.98191071,40.76442337
-73.98835754,40.72186661,-73.99591827,40.68251038
-73.97049713,40.79673386,-73.9741745,40.78388977
-73.98306274,40.72669983,-73.98090363,40.72106934
-73.97395325,40.78469849,-73.95987701,40.8139801
-73.9858551,40.74216843,-74.00527954,40.74022293
-73.98129272,40.7654953,-73.96418762,40.7663002
-73.99787903,40.72917938,-73.90699005,40.76227188
-73.99433136,40.75183868,-74.0070343,40.74352264
-73.95823669,40.77312088,-73.95239258,40.76677322
-73.99679565,40.75284195,-73.9786377,40.78258514
-73.94609833,40.77312469,-73.95159149,40.78487778
-73.9855423,40.74774551,-73.96943665,40.75251389
-73.9776001,40.7582283,-73.98690796,40.72969818
-73.97557831,40.74964142,-73.95715332,40.7825737
-73.95543671,40.78207016,-73.97097015,40.76664734
-73.95159912,40.79966354,-73.97476959,40.75920868
-73.94667053,40.8008194,-73.93210602,40.79528809
-73.95457458,40.76550293,-73.98116302,40.74695969
-73.96865845,40.801651,-74.01596069,40.71098328
-73.99498749,40.74475098,-74.00527954,40.74348831
-73.94589233,40.80159378,-73.974617,40.76213837
-73.96656036,40.76166153,-73.97499084,40.780159
-73.98280334,40.72267914,-74.00134277,40.74018097
-73.96316528,40.7573967,-73.95411682,40.76398087
-73.97045135,40.76522446,-74.0036087,40.72767258
-74.0026474,40.73396301,-73.98023224,40.72651672
-73.99588013,40.73864365,-73.99531555,40.7638092
-73.96640015,40.7645607,-73.97909546,40.76519775
-73.99005127,40.76210022,-73.99780273,40.75159836
-73.98350525,40.72983551,-73.98449707,40.71085739
-74.01600647,40.71601105,-74.00366974,40.72626114
-73.9797287,40.76522827,-73.98165131,40.74948883
-73.87302399,40.77414703,-73.99466705,40.76024628
-74.00274658,40.73357773,-73.96508789,40.60311127
-73.97881317,40.78734589,-73.98845673,40.77867126
-73.98226166,40.77707672,-73.98339844,40.76292801
-74.00455475,40.75192261,-73.98439026,40.76202011
-74.00497437,40.73015213,-74.01592255,40.7112999
-73.99251556,40.74803543,-73.95779419,40.71121216
-73.96198273,40.81251526,-73.9828186,40.77196503
-73.95781708,40.784729,-73.94934845,40.77186966
-73.95496368,40.76558685,-73.9701004,40.75954437
-73.98693085,40.7664032,-73.99494171,40.74998093
-73.99051666,40.71878815,-73.95083618,40.6777916
-73.97363281,40.79465866,-73.97479248,40.75545883
-73.97356415,40.75027084,-73.9471817,40.77984619
-73.96377563,40.80817795,-73.94087982,40.84156036
-73.96112061,40.78048706,-73.94512939,40.77347565
-73.95269775,40.78364182,-73.94429016,40.83625793
-73.95404053,40.76397705,-73.97406006,40.75447845
-74.01631927,40.70675278,-73.97389221,40.76122665
-73.99874115,40.75443268,-73.95013428,40.7717514
-73.93955994,40.75065994,-73.91339874,40.74591827
-73.95310211,40.80743027,-73.95371246,40.78181076
-73.98680878,40.76660538,-73.99690247,40.76265717
-73.95426941,40.77000809,-73.99282837,40.75796509
-73.87097168,40.77384949,-73.9503479,40.81118011
-73.96892548,40.76130676,-73.98313904,40.76688385
-73.95370483,40.77924728,-73.96334839,40.79870605
-74.00804901,40.7387085,-74.01398468,40.71368027
-73.97251129,40.75533295,-74.01600647,40.70489883
-73.97345734,40.76449585,-73.96835327,40.7676506
-73.98428345,40.7430687,-73.97738647,40.74673843
-74.00192261,40.74071884,-73.94853973,40.76345825
-73.99887848,40.71361923,-74.00718689,40.71538162
-73.97883606,40.75313187,-73.98525238,40.74740601
-73.87082672,40.77380371,-73.99163055,40.75812149
-74.01425934,40.71746063,-73.95497894,40.76522064
-73.95964813,40.77711105,-73.94255066,40.84429932
-73.97608948,40.74465942,-73.99292755,40.7298584
-73.97563934,40.74066162,-73.9478302,40.78044891
-73.998703,40.74525452,-73.98825836,40.74093246
-73.98583984,40.75656891,-74.00630951,40.73963165
-73.99280548,40.75671005,-73.98145294,40.73413849
-73.97846985,40.75695038,-73.99508667,40.76362991
-73.96359253,40.77427673,-73.96752167,40.76631165
-73.99112701,40.75011826,-73.97292328,40.76408386
-73.97406006,40.7509079,-73.97673798,40.75760269
-73.98233032,40.769207,-73.9903183,40.75662613
-73.97436523,40.75253677,-74.01357269,40.71490097
-73.98428345,40.75602341,-73.97679138,40.76487732
-73.9721756,40.76543427,-73.97763824,40.75336456
-73.98351288,40.75558853,-73.94185638,40.79532242
-73.98285675,40.74206924,-73.99476624,40.71862411
-73.98229218,40.73147964,-73.98513031,40.74187469
-73.97801208,40.76504517,-73.98368073,40.7262001
-73.99111938,40.75056839,-73.97225189,40.76048279
-73.79016876,40.64411163,-73.87940216,40.64653015
-73.97530365,40.79019165,-73.9404068,40.7998085
-74.00469971,40.71618652,-74.00939941,40.72045898
-74.00009918,40.73293304,-73.99304962,40.74266434
-74.00813293,40.74033737,-73.99137115,40.7430687
-73.95500946,40.76517868,-73.98577118,40.75815964
-73.99219513,40.74277878,-73.91638947,40.84407806
-73.98421478,40.74589539,-73.97259521,40.74941254
-73.98240662,40.73114395,-73.98240662,40.73114395
-73.97142029,40.75706863,-73.92719269,40.76736832
-73.95410156,40.76425171,-73.97489929,40.79285812
-73.97360992,40.76317596,-73.9740448,40.79122925
-73.9879837,40.74129105,-74.00702667,40.727211
-73.975914,40.75744247,-73.96298218,40.75801086
-73.95446777,40.76419449,-73.9754715,40.7526474
-73.99516296,40.74064636,-74.00543976,40.74106216
-74.00299835,40.73343658,-74.00369263,40.71731186
-73.98389435,40.73202133,-73.98729706,40.74289703
-73.98457336,40.76494598,-74.00164795,40.74612045
-74.01437378,40.71694946,-73.97438812,40.77840042
-73.9805603,40.73022079,-73.99820709,40.67771912
-73.97943878,40.78482056,-73.95865631,40.76855469
-73.97297668,40.7583847,-73.97344208,40.76089859
-73.98774719,40.74705887,-73.97132874,40.79790115
-73.97660828,40.78061676,-73.9798584,40.75511169
-73.9806366,40.74263,-73.99015045,40.74074936
-73.98117065,40.75,-73.97538757,40.75719833
-73.99255371,40.74309921,-73.97777557,40.75895309
-73.99848175,40.72950363,-74.00151062,40.73050308
-74.00144196,40.72753525,-74.00151062,40.71994019
-73.94897461,40.77736664,-73.99158478,40.74999237
-74.00049591,40.73728943,-73.98331451,40.73494339
-73.98718262,40.74498749,-73.99114227,40.7280426
-73.99649811,40.74782944,-73.98179626,40.7342186
-73.99095154,40.75054932,-73.9994278,40.71760178
-73.98348236,40.75917053,-73.95776367,40.71879959
-73.99011993,40.73823166,-73.99279022,40.73661041
-73.990448,40.75633621,-73.9828186,40.76730728
-73.99057007,40.75572968,-73.99398041,40.76962662
-73.99069214,40.71903992,-73.97216034,40.75431061
-73.97569275,40.7868309,-73.98066711,40.78311157
-74.00547028,40.74046707,-73.99732208,40.76136017
-73.97237396,40.7866478,-73.94461823,40.77822876
-73.99528503,40.74962997,-73.9876709,40.72459793
-73.97968292,40.73551559,-73.99069977,40.72465134
-73.97689819,40.75922394,-73.93880463,40.81073761
-73.99090576,40.74221039,-73.98864746,40.73469543
-73.9830246,40.76054764,-73.98425293,40.74881363
-73.97792053,40.74623871,-73.97823334,40.751091
-73.96085358,40.71197891,-73.95115662,40.71165085
-73.9881134,40.73791122,-73.97016907,40.76247787
-73.9625473,40.75896072,-73.96156311,40.76461029
-73.99182129,40.74952316,-73.98810577,40.74526596
-73.97047424,40.76157761,-73.96091461,40.7663002
-73.97938538,40.74005127,-74.00669098,40.72880173
-73.9991684,40.74242783,-73.98335266,40.72621536
-73.98776245,40.75502014,-74.00465393,40.74953842
-73.97536469,40.79198456,-73.98228455,40.77515411
-73.97434998,40.78303909,-73.97429657,40.7628212
-73.96331787,40.7659874,-73.97384644,40.79445648
-73.97602081,40.76347351,-73.96117401,40.77470779
-73.99297333,40.69750977,-73.96994781,40.75799942
-73.9679184,40.79954147,-73.96240997,40.79732132
-73.97464752,40.75615692,-73.97325897,40.76519775
-73.95871735,40.70836258,-73.98921204,40.71900177
-73.96073914,40.76131058,-73.94114685,40.79427719
-73.95641327,40.81343842,-73.95300293,40.80245972
-73.94729614,40.7796936,-73.93572998,40.79551315
-73.99443817,40.74583054,-74.00927734,40.7477684
-73.98178864,40.75251389,-73.98097992,40.74468994
-73.9543457,40.76422501,-73.97293091,40.76120377
-73.97379303,40.75049973,-73.96064758,40.7806015
-73.98364258,40.7753334,-73.96649933,40.79460144
-73.92324829,40.74367905,-73.97937012,40.75246811
-73.97934723,40.7243576,-74.00580597,40.72563171
-73.98007965,40.72689056,-74.00926208,40.73806
-73.9896698,40.72029114,-73.99204254,40.74917221
-73.99098206,40.73420715,-73.95834351,40.77260971
-73.97772217,40.75452042,-73.97629547,40.76422119
-73.95098114,40.77062607,-73.98049164,40.74516678
-73.99665833,40.75297928,-73.99388123,40.7589798
-73.97534943,40.75319672,-73.96945953,40.79372406
-73.97841644,40.76199341,-73.87290192,40.77435684
-73.96405029,40.79268646,-73.97587585,40.75210571
-73.99588013,40.75999451,-73.9641571,40.77101898
-73.99284363,40.74288177,-73.98920441,40.75710678
-74.00086975,40.7180748,-74.01304626,40.70349503
-73.98911285,40.74832916,-73.9678421,40.75563812
-73.96523285,40.75507355,-73.95227051,40.78103256
-73.98447418,40.76143265,-73.93630219,40.79901505
-73.96878815,40.75763321,-73.98262024,40.76067352
-73.99210358,40.76424026,-73.98125458,40.7469368
-74.01028442,40.71994019,-73.99585724,40.74881363
-73.95321655,40.7826767,-73.9704361,40.76242065
-73.96877289,40.76429749,-73.95949554,40.76761627
-74.01058197,40.72809982,-73.98750305,40.77046967
-73.93447113,40.80107117,-73.94454956,40.81400299
-73.96892548,40.75500488,-73.96292114,40.75831223
-73.99265289,40.75825882,-73.9690094,40.75357437
-73.97892761,40.75302887,-73.97468567,40.74855042
-73.99007416,40.74174118,-74.00941467,40.71334839
-73.87077332,40.7736969,-73.94556427,40.66158676
-73.983284,40.76278687,-73.97769928,40.75344086
